timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603411804193,330,Access product,200,OK,Logged User Choose product 1-1,text,true,,29164,705,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fproduct&path=57&amp;product_id=49&product_id=83&product=no_match,235,0,0
1603411807111,186,Adding to Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,602,733,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/add,186,0,0
1603411808125,180,Acces Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,2279,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,180,0,0
1603411809473,358,Enter credentials,200,OK,Checkout 2-1,text,true,,290,834,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/payment_address/save,358,0,112
1603411809507,407,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,24980,647,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,311,0,0
1603411811128,319,Shipping Address,200,OK,Checkout 2-1,text,true,,31220,557,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fshipping_address&product=no_match,210,0,0
1603411811555,161,Remove product from cart,200,OK,Logged User Choose product 1-1,text,true,,376,694,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/remove,160,0,0
1603411813011,152,Access Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,712,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,152,0,0
1603411813966,182,Shipping Method,200,OK,Checkout 2-1,text,true,,899,556,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fshipping_method&product=no_match,182,0,0
1603411814451,393,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,304,0,0
1603411815920,252,Shipping method save,200,OK,Checkout 2-1,text,true,,289,733,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/shipping_method/save,252,0,0
1603411815868,430,Logout ,200,OK,Logged User Choose product 1-1,text,true,,18696,650,1,2,http://172.23.176.132/opencart/upload/index.php?route=account%2Flogout&product=no_match,338,0,0
1603411817343,206,Payment Method,200,OK,Checkout 2-1,text,true,,1115,555,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fpayment_method&product=no_match,206,0,0
1603411817949,318,Continue logout,200,OK,Logged User Choose product 1-1,text,true,,18696,650,1,2,http://172.23.176.132/opencart/upload/index.php?route=account%2Flogout&product=no_match,225,0,0
1603411818450,187,Payment method save ,200,OK,Checkout 2-1,text,true,,289,733,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/payment_method/save,187,0,0
1603411819350,219,Checkout confirm,200,OK,Checkout 2-1,text,true,,2568,548,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fconfirm&product=no_match,219,0,0
1603411820894,404,Confirm,200,OK,Checkout 2-1,text,true,,379,589,1,2,http://172.23.176.132/opencart/upload/index.php?route=extension%2Fpayment%2Fcod%2Fconfirm&product=no_match,404,0,0
1603411821741,333,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,242,0,0
1603411822089,380,Checkout Success,200,OK,Checkout 2-1,text,true,,18015,657,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fsuccess&product=no_match,274,0,0
1603411822607,360,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23643,589,1,2,http://172.23.176.132/opencart/upload/index.php?route=common/home&route=common/home&product=no_match,291,0,69
1603411823587,366,Access HomePage,200,OK,Checkout 2-1,text,true,,23773,664,1,2,http://172.23.176.132/opencart/upload/index.php?route=common/home&route=common/home&product=no_match,296,0,71
1603411824219,276,Access Login,200,OK,Logged User Choose product 1-1,text,true,,19862,665,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login&route=account/login&product=no_match,206,0,0
1603411825394,409,Access Login,200,OK,Checkout 2-1,text,false,E-mail address,20717,1295,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account,127,0,0
1603411825394,127,Access Login-0,302,Found,Checkout 2-1,text,true,,379,665,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login&route=account/login&product=no_match,127,0,0
1603411825521,282,Access Login-1,200,OK,Checkout 2-1,text,true,,20338,630,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account,211,0,0
1603411830367,500,Enter credentials,200,OK,Logged User Choose product 1-1,text,false,My Account,20019,1116,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,390,0,111
1603411831422,201,Enter credentials,302,Found,Checkout 2-1,text,false,Response was null,380,1131,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,201,0,63
1603411831422,201,Enter credentials-0,302,Found,Checkout 2-1,text,true,,380,1131,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,201,0,63
1603411831731,522,Succesful login,200,OK,Logged User Choose product 1-1,text,false,Test failed: text expected to contain /Logout/,20364,1355,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,148,0,0
1603411831731,148,Succesful login-0,302,Found,Logged User Choose product 1-1,text,true,,377,699,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account&route=account%2Faccount&product=no_match,148,0,0
1603411831880,373,Succesful login-1,200,OK,Logged User Choose product 1-1,text,true,,19987,656,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,263,0,0
1603411832307,261,Succesful login,200,OK,Checkout 2-1,text,true,,20359,699,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account&route=account%2Faccount&product=no_match,200,0,0
1603411832740,359,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,246,0,0
1603411833369,331,Access HomePage,200,OK,Checkout 2-1,text,true,,23772,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,266,0,0
1603411835288,523,Access product category,200,OK,Logged User Choose product 1-1,text,true,,43468,661,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fcategory&path=34_55&product=no_match,304,0,0
1603411835981,393,Access product category,200,OK,Checkout 2-1,text,true,,39656,658,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fcategory&path=17&product=no_match,260,0,0
1603411840787,390,Access product,200,OK,Logged User Choose product 1-1,text,true,,29201,691,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fproduct&path=34_55&product_id=323&product=no_match,310,0,80
1603411841235,22,Access product,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 172.23.176.132:80 failed to respond,Checkout 2-1,text,false,Assertions failed,2094,0,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fproduct&path=17&product_id=68&product=no_match,0,0,0
1603411843334,181,Adding to Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,594,734,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/add,181,0,0
1603411843281,280,Adding to Shopping Cart,200,OK,Checkout 2-1,text,true,,593,733,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/add,280,0,91
1603411844319,167,Acces Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,2245,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,167,0,0
1603411844373,184,Acces Shopping Cart,200,OK,Checkout 2-1,text,true,,2244,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,184,0,0
1603411845185,451,Checkout,200,OK,Checkout 2-1,text,true,,53428,654,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fcheckout&product=no_match,267,0,0
1603411845484,318,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,24946,647,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,239,0,0
1603411846473,267,Checkout Payment Address,200,OK,Checkout 2-1,text,true,,30688,556,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fpayment_address&product=no_match,175,0,0
1603411847950,156,Remove product from cart,200,OK,Logged User Choose product 1-1,text,true,,376,694,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/remove,156,0,0
1603411848310,152,Checkout country,200,OK,Checkout 2-1,text,true,,9678,598,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fcheckout%2Fcountry&country_id=222&product=no_match,145,0,0
1603411849346,159,Access Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,712,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,159,0,0
1603411850518,310,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,230,0,0
1603411851914,292,Logout ,200,OK,Logged User Choose product 1-1,text,true,,18696,650,1,2,http://172.23.176.132/opencart/upload/index.php?route=account%2Flogout&product=no_match,214,0,0
1603411853722,289,Continue logout,200,OK,Logged User Choose product 1-1,text,true,,18696,650,1,2,http://172.23.176.132/opencart/upload/index.php?route=account%2Flogout&product=no_match,210,0,0
1603411856844,313,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,228,0,0
1603411857789,357,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23643,589,1,2,http://172.23.176.132/opencart/upload/index.php?route=common/home&route=common/home&product=no_match,288,0,68
1603411858889,274,Access Login,200,OK,Logged User Choose product 1-1,text,true,,19862,665,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login&route=account/login&product=no_match,206,0,0
1603411864836,387,Enter credentials,200,OK,Logged User Choose product 1-1,text,false,My Account,20019,1136,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,305,0,83
1603411865935,427,Succesful login,200,OK,Logged User Choose product 1-1,text,false,Test failed: text expected to contain /Logout/,20364,1355,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,124,0,0
1603411865935,124,Succesful login-0,302,Found,Logged User Choose product 1-1,text,true,,377,699,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account&route=account%2Faccount&product=no_match,124,0,0
1603411866060,302,Succesful login-1,200,OK,Logged User Choose product 1-1,text,true,,19987,656,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,220,0,0
1603411866119,289,Enter credentials,200,OK,Checkout 2-1,text,true,,290,834,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/payment_address/save,289,0,91
1603411866765,314,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,232,0,0
1603411867857,267,Shipping Address,200,OK,Checkout 2-1,text,true,,31336,557,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fshipping_address&product=no_match,171,0,0
1603411869111,1032,Access product category,200,OK,Logged User Choose product 1-1,text,true,,45686,661,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fcategory&path=18_46&product=no_match,864,0,0
1603411871166,177,Shipping Method,200,OK,Checkout 2-1,text,true,,899,556,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fshipping_method&product=no_match,177,0,0
1603411873140,169,Shipping method save,200,OK,Checkout 2-1,text,true,,289,733,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/shipping_method/save,169,0,0
1603411874362,245,Payment Method,200,OK,Checkout 2-1,text,true,,1115,555,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fpayment_method&product=no_match,245,0,0
1603411874381,378,Access product,200,OK,Logged User Choose product 1-1,text,true,,29347,691,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fproduct&path=18_46&product_id=191&product=no_match,289,0,0
1603411875446,163,Payment method save ,200,OK,Checkout 2-1,text,true,,289,733,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/payment_method/save,163,0,0
1603411876410,207,Checkout confirm,200,OK,Checkout 2-1,text,true,,2555,548,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fconfirm&product=no_match,207,0,0
1603411877385,189,Adding to Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,599,734,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/add,189,0,0
1603411877938,370,Confirm,200,OK,Checkout 2-1,text,true,,379,589,1,2,http://172.23.176.132/opencart/upload/index.php?route=extension%2Fpayment%2Fcod%2Fconfirm&product=no_match,370,0,0
1603411878253,160,Acces Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,2267,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,160,0,0
1603411878650,362,Checkout Success,200,OK,Checkout 2-1,text,true,,18015,657,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fsuccess&product=no_match,269,0,0
1603411879274,325,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,24968,647,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,242,0,0
1603411880002,345,Access HomePage,200,OK,Checkout 2-1,text,true,,23773,664,1,2,http://172.23.176.132/opencart/upload/index.php?route=common/home&route=common/home&product=no_match,278,0,61
1603411881370,154,Remove product from cart,200,OK,Logged User Choose product 1-1,text,true,,376,694,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/remove,154,0,0
1603411881777,375,Access Login,200,OK,Checkout 2-1,text,false,E-mail address,20717,1295,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account,111,0,0
1603411881777,111,Access Login-0,302,Found,Checkout 2-1,text,true,,379,665,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login&route=account/login&product=no_match,111,0,0
1603411881889,263,Access Login-1,200,OK,Checkout 2-1,text,true,,20338,630,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account,203,0,0
1603411882600,151,Access Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,712,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,151,0,0
1603411883390,316,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,231,0,0
1603411885032,332,Logout ,200,OK,Logged User Choose product 1-1,text,true,,18696,650,1,2,http://172.23.176.132/opencart/upload/index.php?route=account%2Flogout&product=no_match,250,0,0
1603411887300,239,Enter credentials,302,Found,Checkout 2-1,text,false,Response was null,380,1121,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,239,0,68
1603411887300,239,Enter credentials-0,302,Found,Checkout 2-1,text,true,,380,1121,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,239,0,68
1603411887269,336,Continue logout,200,OK,Logged User Choose product 1-1,text,true,,18696,650,1,2,http://172.23.176.132/opencart/upload/index.php?route=account%2Flogout&product=no_match,252,0,0
1603411888329,270,Succesful login,200,OK,Checkout 2-1,text,true,,20359,699,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account&route=account%2Faccount&product=no_match,209,0,0
1603411889009,297,Access HomePage,200,OK,Checkout 2-1,text,true,,23772,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,235,0,0
1603411890668,320,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,238,0,0
